projectId,projectKey,deviceId,item,status
675,PKB0HW3ZZGCZRM4PMS,6963721072,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963721072,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963721072,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956182505,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956182505,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956182505,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956182505,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943272609,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943272609,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943272609,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943272609,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944436087,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944436087,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944436087,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944436087,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944387530,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944387530,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944387530,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944387530,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949055015,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949055015,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949055015,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949055015,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958876125,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958876125,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958876125,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958876125,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946694802,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946694802,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946694802,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946694802,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960142128,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960142128,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960142128,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960142128,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966078700,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966078700,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966078700,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966078700,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958010306,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958010306,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958010306,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958010306,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957956982,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957956982,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957956982,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957956982,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945024547,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945024547,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945024547,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945024547,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946508599,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946508599,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946508599,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946508599,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937271566,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937271566,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937271566,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937271566,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964387284,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964387284,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964387284,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964387284,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940915000,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940915000,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940915000,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940915000,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966284995,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966284995,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966284995,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966284995,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948293582,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948293582,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948293582,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948293582,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959534665,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959534665,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959534665,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959534665,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942571452,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942571452,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942571452,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942571452,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957576171,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957576171,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957576171,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957576171,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6951235118,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6951235118,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6951235118,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6951235118,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962935893,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962935893,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962935893,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962935893,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952960143,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952960143,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952960143,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952960143,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939241282,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939241282,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939241282,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939241282,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955605662,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955605662,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955605662,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955605662,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960444308,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960444308,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960444308,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960444308,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941849456,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941849456,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941849456,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941849456,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964794137,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964794137,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964794137,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964794137,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945318061,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945318061,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945318061,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945318061,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960392767,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960392767,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960392767,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960392767,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957470386,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957470386,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957470386,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957470386,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944202150,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944202150,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944202150,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6944202150,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943422813,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943422813,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943422813,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943422813,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948472939,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948472939,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948472939,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948472939,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941740995,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941740995,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941740995,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6941740995,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957170390,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957170390,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957170390,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957170390,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950618012,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950618012,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950618012,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950618012,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953973413,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953973413,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953973413,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953973413,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958931387,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958931387,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958931387,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958931387,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952311735,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952311735,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952311735,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952311735,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942032281,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942032281,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942032281,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942032281,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945594144,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945594144,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945594144,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945594144,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953157194,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953157194,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953157194,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953157194,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963332267,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963332267,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963332267,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963332267,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942944295,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942944295,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942944295,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942944295,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949175661,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949175661,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949175661,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949175661,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963290425,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963290425,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963290425,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6963290425,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939769375,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939769375,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939769375,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939769375,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946706126,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946706126,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946706126,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6946706126,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957351358,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957351358,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957351358,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6957351358,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961353468,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961353468,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961353468,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961353468,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945927455,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945927455,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945927455,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945927455,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940003695,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940003695,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940003695,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940003695,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949623473,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949623473,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949623473,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949623473,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6938222862,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6938222862,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6938222862,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6938222862,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949535164,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949535164,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949535164,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6949535164,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936694632,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936694632,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936694632,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936694632,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948856930,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948856930,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948856930,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6948856930,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964570101,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964570101,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964570101,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964570101,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945112900,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945112900,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945112900,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6945112900,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960882959,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960882959,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960882959,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6960882959,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959713099,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959713099,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959713099,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959713099,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965915052,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965915052,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965915052,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965915052,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961159997,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961159997,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961159997,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6961159997,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966480226,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966480226,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966480226,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6966480226,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952214086,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952214086,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952214086,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952214086,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952197420,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952197420,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952197420,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6952197420,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939921309,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939921309,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939921309,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6939921309,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943917650,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943917650,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943917650,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6943917650,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959954285,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959954285,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959954285,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6959954285,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937620809,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937620809,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937620809,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937620809,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958651398,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958651398,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958651398,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6958651398,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937436232,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937436232,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937436232,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6937436232,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940720716,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940720716,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940720716,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940720716,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950851486,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950851486,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950851486,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950851486,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6954488605,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6954488605,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6954488605,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6954488605,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956470673,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956470673,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956470673,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6956470673,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563892043,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563892043,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563892043,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563892043,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964966942,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964966942,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964966942,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6964966942,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563380800,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563380800,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563380800,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563380800,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936755055,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936755055,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936755055,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6936755055,temperature,notDownloaded
709,PKX2W9WE0C1PA19GKE,6922239857,voc,notDownloaded
709,PKX2W9WE0C1PA19GKE,6922239857,pm2_5,notDownloaded
709,PKX2W9WE0C1PA19GKE,6922239857,humidity,notDownloaded
709,PKX2W9WE0C1PA19GKE,6922239857,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940202657,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940202657,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940202657,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6940202657,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942666276,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942666276,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942666276,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6942666276,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965679221,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965679221,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965679221,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6965679221,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955348831,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955348831,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955348831,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6955348831,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962686621,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962686621,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962686621,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6962686621,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950909014,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950909014,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950909014,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6950909014,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953548685,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953548685,pm2_5,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953548685,humidity,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,6953548685,temperature,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563766310,voc,notDownloaded
675,PKB0HW3ZZGCZRM4PMS,7563766310,pm2_5,notDownloaded
